@relation 'dr-weka.filters.unsupervised.attribute.RandomProjection-N10-R42-DGaussian_clustered-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,13,12'

@attribute Instance_number numeric
@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute Cluster {cluster0,cluster1}
@attribute Class {0,1}

@data
878,-23.055837,-12.061739,126.391155,-129.727595,-226.251177,266.693151,397.878853,190.69308,266.645926,366.700687,cluster0,1
879,2.120881,-21.9521,60.69757,-94.591204,-180.41308,196.509559,296.674016,158.69815,236.900519,279.274602,cluster0,1
880,-206.130353,191.287965,32.909437,-209.886784,-427.588702,23.993931,203.726332,185.092059,351.136053,93.975954,cluster0,1
881,-145.419429,120.455449,36.276729,-142.574814,-294.796948,28.476636,170.691271,173.389318,291.837266,49.812696,cluster0,1
882,-7.855143,3.563906,17.825381,-34.745426,-67.386301,53.319571,92.791413,38.788021,70.868955,78.106473,cluster1,0
883,-173.725108,151.401851,34.287517,-146.741367,-313.588101,-4.282417,144.450009,168.455499,293.994426,16.39918,cluster0,0
884,-125.786748,119.01844,15.724687,-123.967519,-251.278359,15.003121,121.932866,121.39998,223.37583,47.038825,cluster0,1
885,-108.631452,94.944888,23.640178,-109.989154,-230.262058,19.471936,126.451724,128.81363,219.497342,36.969237,cluster0,0
886,17.964274,-37.753091,59.552422,-36.779604,-40.664635,134.028747,176.452315,58.185501,74.724778,163.482962,cluster1,1
887,35.413909,-26.526246,20.703674,-1.77194,-19.052424,75.299717,82.246764,48.7128,58.94941,98.287448,cluster1,1
888,-62.266282,46.928501,65.169791,-110.602062,-240.21549,127.618909,227.202919,197.841631,287.799863,178.184781,cluster0,1
889,-36.084298,17.546676,61.711742,-66.846827,-100.347149,104.282379,166.030821,55.068311,92.346024,145.217154,cluster1,1
890,-127.253186,107.116489,41.865615,-124.01949,-262.336519,31.352118,156.530795,152.3374,252.542912,62.205673,cluster0,0
891,-1.934781,-20.191129,44.232832,-49.666233,-76.760961,115.603519,167.588473,74.360243,110.41727,142.671296,cluster1,0
892,-12.416098,1.166103,51.177442,-41.405688,-74.438965,87.790329,136.528766,49.948348,76.247878,132.833328,cluster1,1
893,-109.466858,97.812594,52.713004,-145.667994,-315.087482,75.997904,229.644316,158.563182,273.834511,172.511161,cluster0,1
894,-70.296736,66.781625,9.232777,-59.788418,-133.526967,-5.841759,54.95965,61.491653,115.783046,4.497867,cluster1,1
895,19.358177,-48.720976,151.392631,-164.008323,-293.479025,385.300493,530.586188,260.887736,362.187601,564.849924,cluster0,1
896,-12.632354,-16.856492,96.668997,-58.7632,-75.806499,158.727498,225.254602,68.814272,87.665159,200.883975,cluster1,1
897,-32.877573,28.75104,24.63497,-55.009418,-119.442454,48.374323,104.784473,58.670446,102.679008,75.585648,cluster1,1
898,57.108335,-63.188398,178.477291,-78.852206,-178.283379,346.031886,458.354116,216.090268,250.312436,511.815948,cluster0,1
899,-71.498802,51.916016,30.881418,-82.947374,-166.686198,44.320442,126.100932,109.858506,178.98723,57.695467,cluster1,1
900,-92.414193,77.497029,16.343517,-75.73071,-161.921587,-6.451514,64.139231,81.168272,145.168487,-0.573676,cluster1,0
901,-39.422119,29.234632,26.387644,-72.575803,-138.577212,67.713788,133.299721,71.606405,131.268137,118.906497,cluster1,1
902,-143.138935,121.925863,30.029931,-127.015132,-267.739361,5.516302,125.864283,142.563865,248.326162,29.903288,cluster0,1
903,29.760074,-53.761416,60.449927,-43.263419,-55.437909,166.478497,216.019486,85.318456,112.131952,212.095294,cluster1,0
904,29.917131,-64.341597,131.631284,-62.466438,-76.29051,259.093741,337.040417,117.641719,136.473413,330.180377,cluster0,0
905,-90.305714,69.371457,30.209787,-89.276429,-176.095809,31.997501,115.939132,106.321051,179.98942,47.19697,cluster1,1
906,-168.599911,151.301778,17.0686,-168.706736,-332.357499,12.733786,138.406315,142.425451,275.970587,60.383515,cluster0,1
907,-21.27454,2.233976,53.308715,-43.9996,-61.458122,91.201438,135.542175,46.808947,67.847491,110.504122,cluster1,1
908,-169.33609,139.980529,49.101421,-206.470396,-448.585429,73.532843,287.460875,235.781644,419.119302,155.952434,cluster0,0
909,-30.962315,19.084312,32.595915,-45.345029,-83.783885,59.858414,106.459292,55.011863,89.976279,82.67751,cluster1,0
910,-23.222643,-26.069503,169.282067,-99.614419,-132.344786,269.821719,388.221007,129.3924,160.073358,346.135187,cluster0,1
911,-70.559953,57.833875,16.270676,-91.670666,-188.983767,40.834757,136.430838,106.852928,192.204992,77.103217,cluster1,0
912,-68.283005,51.703342,42.491136,-92.124132,-188.834092,68.55807,160.450188,73.615069,151.819173,143.386147,cluster1,1
913,-170.837118,167.73529,19.727199,-168.204416,-374.156693,3.737297,183.831686,163.273336,315.598618,68.111899,cluster0,1
914,-197.968552,146.054451,73.742246,-222.595327,-430.109935,111.849471,301.243349,262.02329,436.684196,186.510983,cluster0,1
915,88.026434,-123.105184,135.486672,-99.010631,-174.114336,379.101107,503.382697,247.196373,315.031446,532.289983,cluster0,0
916,-28.504435,-35.156524,248.047795,-139.191103,-180.585009,381.522331,543.285116,152.656376,184.825671,511.040796,cluster0,1
917,-12.174846,8.134943,30.618474,-35.448708,-75.252699,61.804403,100.481261,58.28361,87.575295,86.311223,cluster1,0
918,-192.138717,162.105267,45.945164,-174.161974,-370.850351,11.640665,187.491939,201.805408,348.089623,42.471564,cluster0,1
919,-108.284958,88.414998,34.826167,-114.788701,-239.755846,37.994222,155.809803,133.919713,229.660261,70.433741,cluster0,0
920,-128.284389,111.515516,25.67551,-120.36574,-255.358533,13.221636,133.85193,130.666739,235.02572,41.206369,cluster0,0
921,-46.028195,39.970351,9.09518,-47.518062,-101.527135,15.181893,64.231095,48.846459,94.372136,28.102084,cluster1,1
922,-70.326522,61.087212,42.095212,-116.687192,-266.004791,82.248252,215.289966,147.818577,252.598853,188.429552,cluster0,0
923,-32.760125,19.614864,33.878239,-70.013257,-135.818515,83.391163,152.80855,90.27031,144.188074,113.256227,cluster1,0
924,-62.368222,60.206316,12.301547,-59.620025,-130.605869,8.910237,75.367021,61.718101,118.019091,27.507406,cluster1,0
925,-113.365242,92.278406,30.729404,-106.484283,-221.077202,18.873522,121.548322,121.725576,210.786711,40.634599,cluster0,0
926,-144.844638,118.499072,34.039495,-132.617357,-271.038394,15.307123,140.709881,159.283259,267.091525,25.235866,cluster0,1
927,23.583375,-45.030584,66.412321,-64.335462,-102.464853,185.252868,250.263827,112.328215,154.338195,237.531463,cluster1,1
928,16.56162,-28.827792,60.708994,-35.284765,-60.716782,135.823802,178.476684,80.986926,102.260884,170.654738,cluster1,0
929,24.38042,-29.223107,35.820492,-32.284936,-67.959662,114.103956,151.484224,78.54675,111.518587,155.283539,cluster1,1
930,4.993255,-45.897633,154.05141,-129.30741,-229.690509,316.536514,476.736642,193.040243,273.302255,477.572447,cluster0,1
931,-12.681307,-3.902818,62.821415,-58.750886,-111.941797,122.298414,193.857804,88.711618,130.611422,174.288195,cluster1,0
932,-113.576992,108.016831,15.379251,-119.842627,-262.614144,12.31033,124.328233,91.333088,196.310471,78.527901,cluster0,1
933,-7.851879,-5.072961,17.615214,-40.211429,-68.27304,62.621666,104.335176,55.028973,91.383321,76.829917,cluster1,1
934,-252.404606,216.647155,49.682659,-209.504456,-450.81025,-15.138875,192.792296,234.225283,411.476471,23.417009,cluster0,0
935,-0.627206,-16.14525,41.157327,-24.488465,-26.822473,80.185833,110.876557,31.599391,41.886503,95.46438,cluster1,0
936,-149.198901,135.179213,28.434103,-136.048177,-291.429134,4.015448,138.238155,147.31872,260.334727,30.540138,cluster0,0
937,-12.494323,5.329579,42.668037,-46.446977,-82.018634,90.2722,145.91109,59.568208,92.428982,129.713871,cluster1,1
938,-124.318143,97.401088,34.705616,-111.374337,-225.252787,18.747779,123.606262,138.422565,228.347064,24.323503,cluster0,1
939,1.205684,-37.381459,147.834135,-71.801381,-93.075013,246.730412,337.29746,111.169221,128.768674,320.025869,cluster0,0
940,-14.146237,12.109654,4.258885,-15.919726,-33.355702,9.954829,25.024172,8.045037,28.15747,20.818016,cluster1,1
941,-171.231642,141.368908,54.391613,-156.378547,-327.899639,26.502018,178.961538,181.867033,309.431352,61.536275,cluster0,1
942,-138.868992,111.575657,47.616322,-161.303545,-326.470598,71.593711,233.630329,188.065453,321.75027,120.479674,cluster0,1
943,-103.589591,79.348287,39.667006,-136.526599,-270.633845,79.948342,219.85732,155.491352,269.694697,129.101687,cluster0,1
944,-152.853464,118.775421,51.853503,-159.363466,-323.341937,54.785609,208.32204,202.263829,330.554638,81.692879,cluster0,0
945,-215.921458,176.255531,55.813641,-187.057019,-382.568054,16.119531,182.801924,226.530915,374.294082,40.070032,cluster0,1
946,-155.974973,131.638967,68.130619,-189.331707,-409.027157,94.406371,298.976813,219.387476,384.757639,194.000405,cluster0,1
947,-55.044716,49.558243,9.912727,-48.07045,-104.968116,1.799075,52.396351,54.611496,100.496745,9.216849,cluster1,0
948,-128.229466,108.125698,39.019165,-135.361077,-284.491006,42.635543,180.473949,164.74478,277.670265,79.754149,cluster0,0
949,-1.462389,-17.007,78.01353,-89.390725,-180.47204,193.809283,295.825979,140.799028,214.64959,296.652916,cluster0,0
950,-83.266258,44.926663,95.957632,-157.993479,-273.709925,205.04942,339.488299,136.692475,245.380391,332.839492,cluster0,1
951,-28.198218,-1.64207,98.131011,-69.587538,-97.218036,150.630034,230.657913,80.420625,108.175889,192.373716,cluster1,0
952,-155.028151,139.282108,36.413111,-164.038014,-355.801133,35.169562,201.404178,170.957741,315.486129,112.803333,cluster0,1
953,-54.442047,12.830656,173.173031,-125.814424,-204.50036,258.453998,412.705985,155.276772,209.359208,364.084988,cluster0,0
954,-80.211002,64.307995,28.863439,-87.408367,-178.789954,35.244896,124.520126,106.071801,179.056367,53.618531,cluster1,0
955,-198.179631,175.887041,36.554958,-228.672525,-486.970394,53.411338,263.992412,202.83551,401.78423,184.674889,cluster0,1
956,-57.9416,42.751101,42.90097,-89.558729,-159.540284,85.070001,156.072815,66.306521,129.295322,143.704579,cluster1,1
957,-131.071708,117.585633,33.822959,-145.63549,-308.468264,53.484431,199.006488,161.292934,288.858901,124.444387,cluster0,0
958,-102.087806,98.700132,13.602762,-96.639358,-216.492591,-4.444966,98.308635,96.854253,182.165921,19.007679,cluster0,1
959,-98.545248,84.540769,30.75613,-126.407173,-270.751293,56.217598,196.61763,136.050409,252.822543,116.374031,cluster0,0
960,-14.934217,9.725836,20.988395,-47.025406,-96.625376,56.501757,109.879812,64.833364,104.412836,86.669299,cluster1,0
961,-137.181619,98.095281,58.018976,-150.466784,-293.135302,76.811195,218.493603,198.235928,316.238834,103.690397,cluster0,1
962,28.691822,-40.109334,72.852757,-55.044613,-112.052347,190.074755,249.110116,145.267502,187.222535,246.50921,cluster0,0
963,-146.094276,135.588595,82.341096,-227.11132,-496.065038,150.661966,369.693979,230.810326,402.80653,317.58595,cluster0,1
964,-131.237128,109.915865,31.439706,-113.762737,-239.582869,3.894682,113.766147,132.448692,225.033477,14.627579,cluster0,1
965,2.703662,-53.500674,193.747364,-81.314622,-84.994303,307.448754,410.333846,110.731363,117.139112,386.225303,cluster0,0
966,-1.121408,-14.416989,47.009578,-57.696428,-103.257379,122.606143,189.866712,90.932917,138.687942,170.133752,cluster1,0
967,-158.693729,140.206889,35.428402,-143.688719,-309.081104,8.666229,151.392824,134.584875,257.514022,58.458843,cluster0,1
968,45.828263,-66.505315,102.859948,-58.273051,-95.88329,246.217822,318.987226,135.109392,169.938217,320.947433,cluster0,0
969,15.082291,-40.169577,147.710878,-94.371985,-161.174261,283.059325,395.747771,163.078739,208.97682,387.197284,cluster0,1
970,-192.709578,178.058342,31.319001,-206.134608,-442.965752,25.218647,223.773452,179.602445,355.477181,112.808333,cluster0,1
971,-24.052473,-11.369947,125.909711,-87.01085,-128.794,202.585152,304.420501,103.633915,136.095294,262.465654,cluster0,0
972,-1.103847,-7.207564,27.84291,-17.581942,-21.074881,53.408076,74.001864,23.346656,33.413331,61.100741,cluster1,0
973,14.753996,-11.451388,109.705058,-62.997063,-162.663534,197.249814,289.893355,168.886818,209.907323,332.356413,cluster0,0
974,-75.871493,65.741226,15.078406,-80.645612,-174.226491,19.770347,105.738911,76.937691,155.207933,56.017765,cluster1,1
975,140.477392,-106.334122,151.070075,-103.956171,-338.898205,437.509909,598.147697,381.066365,489.631489,776.26557,cluster0,1
976,0.185766,-30.277556,117.956421,-91.516119,-147.199755,235.296344,337.344417,113.109247,161.156324,336.078245,cluster0,1
977,19.291334,-62.038914,81.677245,-142.024939,-309.511407,253.756497,410.536155,175.048309,307.504987,561.090475,cluster0,1
978,-81.177121,54.819566,93.303996,-172.690995,-378.255731,161.923293,367.675552,177.343006,311.69083,343.35536,cluster0,1
979,-212.219808,183.257131,42.662231,-205.692453,-433.790165,18.950658,218.248008,218.534424,390.950888,71.020422,cluster0,1
980,-40.977938,44.443782,29.934222,-69.453021,-166.766257,54.565521,133.03079,94.862075,155.707561,104.656609,cluster1,1
981,34.683271,-38.697504,101.241605,-65.567636,-148.031936,228.732732,314.709848,165.453531,211.276389,338.936995,cluster0,0
982,-103.750414,82.463387,28.469782,-123.178959,-251.250165,47.227018,165.474488,143.860816,249.310065,78.843974,cluster0,0
983,72.61015,-116.915978,226.447419,-99.633961,-147.53928,441.170885,583.398355,229.969575,252.985448,634.613482,cluster0,0
984,-202.828646,189.398257,36.075799,-197.331733,-427.601242,16.468633,220.453289,194.405431,365.958171,90.650945,cluster0,1
985,63.150037,-91.060883,181.591022,-93.745818,-159.732284,385.474062,510.590919,207.026445,246.720143,569.102072,cluster0,1
986,22.780147,-19.682755,59.372155,-30.593042,-74.929777,122.877166,168.472807,81.990276,100.987747,192.574708,cluster1,0
987,-225.60669,192.916959,50.981689,-194.857225,-408.473175,4.379879,191.605262,226.331273,382.779381,26.724145,cluster0,1
988,23.934386,-53.100933,135.430058,-62.432454,-87.941819,253.804018,333.717712,124.747286,144.400533,330.354902,cluster0,0
989,-158.672686,132.606526,34.80686,-146.600693,-304.070486,22.709466,150.867161,169.871722,290.258563,47.332817,cluster0,1
990,-126.039515,90.141392,102.112248,-190.546053,-347.418615,166.130381,332.067947,156.490045,275.582806,295.049526,cluster0,1
991,-29.609444,-8.425409,129.369887,-71.05682,-83.223986,183.548738,266.540214,74.428907,90.94737,226.093601,cluster1,0
992,-97.000265,81.392922,22.467407,-96.443007,-195.751587,20.316622,107.393151,99.307376,180.796657,44.439822,cluster0,1
993,-118.165769,121.326084,3.674813,-109.190812,-253.622396,-14.970312,104.218774,89.454228,198.143176,39.53404,cluster0,1
994,-23.026501,7.818575,30.900886,-42.73236,-69.613547,59.019338,100.124994,52.03393,80.800507,68.152172,cluster1,0
995,36.927141,-56.04561,63.522405,-63.373915,-102.131822,197.359596,268.977185,118.650297,166.319008,274.326491,cluster0,1
996,-21.259547,7.773222,32.795865,-39.842867,-65.429187,64.104937,103.905958,49.614324,76.302081,75.968232,cluster1,0
997,2.963165,-30.53192,47.785426,-55.51648,-77.5027,135.015776,193.623228,84.76358,124.429767,160.363709,cluster1,1
998,-12.733116,3.695139,40.120898,-45.866887,-88.139676,91.368918,137.746577,67.446811,100.554838,134.076372,cluster1,1
999,-139.375766,120.005059,32.871323,-133.401137,-282.700292,25.541404,160.137778,165.576748,280.606401,55.137353,cluster0,0
1000,-42.196584,17.546264,37.133339,-93.49018,-168.992993,101.80367,182.485646,105.836933,178.65249,157.366778,cluster1,1
1001,-172.104914,150.292918,67.170964,-197.473407,-418.239867,93.331824,290.255688,249.4781,411.254018,178.95214,cluster0,1
1002,102.834931,-115.750289,140.983582,-47.643898,-83.198792,340.413712,407.769056,185.235383,205.284621,466.677775,cluster0,0
1003,13.203842,-37.055731,80.194958,-50.428028,-73.660608,164.925869,225.451279,88.347605,109.359584,211.230314,cluster1,0
1004,159.077145,-215.981153,221.748851,-96.200133,-124.116618,567.387142,686.092996,290.483307,331.586607,728.864961,cluster0,1
1005,-20.57542,2.263224,63.708988,-58.555159,-110.238863,115.358939,176.006484,103.486617,138.53782,148.54301,cluster1,1
1006,2.538393,-5.797624,16.047167,-51.189832,-145.763835,45.441678,131.555827,65.438704,138.911926,181.139732,cluster1,1
1007,-85.384589,72.338525,17.938868,-86.292368,-183.770492,21.359699,110.61308,95.088441,172.396872,42.702299,cluster1,0
1008,-196.856685,162.90232,21.138078,-197.0974,-429.426646,2.366169,181.581571,170.082208,344.619912,109.601114,cluster0,1
1009,-65.59623,28.23187,55.958096,-128.246485,-239.910657,132.689981,264.861812,168.61423,274.723538,183.221797,cluster0,0
1010,-80.737117,60.09034,32.253741,-112.480526,-242.171175,62.802497,174.302984,102.308149,207.311642,162.094212,cluster0,1
1011,-48.133275,25.491748,65.936653,-98.642514,-179.268286,127.119424,222.572401,98.09123,168.818345,192.880729,cluster1,1
1012,-124.017029,96.913501,31.923849,-104.197151,-215.645783,10.302417,111.795666,129.580896,216.946172,13.569549,cluster0,0
1013,-217.287594,204.244043,16.831428,-220.497101,-467.101328,8.315999,199.886189,184.511134,368.742002,106.980913,cluster0,1
1014,-133.149486,116.419036,62.079153,-156.113512,-342.685344,72.612489,245.773027,191.434873,321.56212,153.100994,cluster0,0
1015,-175.317878,158.58072,35.095391,-184.263808,-382.720375,41.771464,206.86981,162.110855,321.986645,134.821863,cluster0,1
1016,-13.640468,-7.04658,78.892019,-46.225212,-59.627152,124.214075,180.811864,46.753951,60.356219,153.494516,cluster1,0
1017,-157.645813,141.073072,35.998693,-169.695083,-364.861772,39.584289,210.647458,185.060923,333.420501,109.324862,cluster0,0
1018,-137.282134,130.529235,33.895943,-153.241932,-337.190886,44.479756,210.316026,166.349544,303.626377,117.669253,cluster0,0
1019,-90.257378,70.907018,65.815465,-132.50653,-275.744828,107.45268,246.795308,173.031989,275.640418,179.202459,cluster0,0
1020,-34.921897,10.034063,70.777248,-55.006976,-91.183138,99.020239,163.097025,66.360421,95.270484,128.661105,cluster1,0
1021,-22.000024,6.451481,35.025823,-50.73975,-85.23779,80.067981,128.956128,63.665664,98.880282,98.732936,cluster1,0
1022,-15.244963,5.760908,18.772529,-36.607465,-72.353174,46.925005,89.320537,39.653787,72.676583,65.675228,cluster1,0
1023,-110.494971,97.915848,23.186703,-103.421369,-222.572915,6.263654,110.575334,109.626215,199.065583,30.198747,cluster0,1
1024,-78.994485,61.095085,58.940002,-125.500199,-263.141457,112.257075,241.406766,179.410105,281.1735,196.094095,cluster0,1
1025,-92.045779,72.317724,56.523514,-137.222272,-298.720755,87.876581,238.099953,183.590061,292.567478,176.582349,cluster0,0
1026,31.53687,-47.073654,31.883989,-23.061985,-21.269024,111.525422,134.835372,51.884808,68.795707,134.328495,cluster1,0
1027,-226.249202,179.930063,64.153767,-200.9333,-415.379742,22.352407,213.551982,248.412879,407.096184,38.779566,cluster0,1
1028,-24.326586,11.94842,35.887522,-46.31375,-80.803473,65.933563,114.863417,45.037467,78.312731,91.975868,cluster1,0
1029,-176.489255,156.277845,63.09231,-196.991833,-428.0362,58.310367,263.564717,209.617937,367.051917,142.985659,cluster0,0
1030,-230.594826,215.286675,21.886715,-216.419193,-482.141586,-15.862542,194.200681,160.482876,364.742082,103.976918,cluster0,1
1031,-15.530865,15.356571,1.829844,-11.819789,-34.2037,1.961191,19.773691,7.901725,27.432857,9.283807,cluster1,0
1032,-133.40293,103.620748,35.307502,-135.466943,-270.347904,37.270874,164.799343,152.626082,266.721278,65.679354,cluster0,1
1033,-15.530356,-30.819696,160.648812,-90.969489,-118.587743,263.290547,371.920883,124.134393,152.601666,335.20594,cluster0,1
1034,-106.856782,79.915916,47.371028,-131.940369,-262.106808,71.940041,204.27149,154.242533,260.166079,116.89316,cluster0,1
1035,-39.455006,42.658848,62.129847,-111.013489,-227.958074,160.933973,257.896928,154.276748,236.606511,267.366102,cluster0,1
1036,-177.399613,150.793802,39.532521,-162.437694,-341.441223,14.69835,173.11464,184.998209,323.18498,47.394112,cluster0,0
1037,133.731821,-226.61599,113.693531,-51.066404,-109.087358,289.81422,417.308537,115.320135,185.308122,623.678919,cluster0,1
1038,-160.730682,147.950572,35.066151,-155.715736,-338.041497,20.516419,182.496076,160.642463,293.791031,75.475168,cluster0,0
1039,-28.416161,16.826739,48.836243,-57.835436,-100.457289,84.433442,152.404651,57.430114,95.407078,117.637937,cluster1,0
1040,-76.905169,47.466656,76.666333,-103.187994,-189.265885,106.509429,210.171049,115.837752,180.350274,141.776629,cluster0,0
1041,-148.917386,145.340603,11.883062,-135.58488,-304.084322,-9.061782,135.83346,124.678058,254.506903,47.554113,cluster0,1
1042,-110.955946,100.264044,33.516005,-120.419496,-264.801788,32.137985,165.3594,127.679873,234.377488,83.920883,cluster0,0
1043,-44.928069,12.273721,57.014566,-94.849141,-168.692802,122.399752,219.914127,133.136265,206.916985,159.54431,cluster0,1
1044,-32.924806,22.56257,18.774897,-49.535509,-98.651621,40.834879,92.725566,58.00164,98.822781,51.298559,cluster1,0
1045,15.973961,-41.657012,80.214197,-87.176254,-153.312707,222.199484,317.599745,151.302024,214.755124,305.51178,cluster0,0
1046,-49.012064,24.734157,47.23767,-93.816425,-180.214051,109.153999,205.243551,132.639437,207.629823,146.289524,cluster0,0
1047,-7.783414,-2.098641,102.631512,-77.715447,-158.869038,199.74679,285.999326,142.474472,190.095778,290.504397,cluster0,0
1048,-67.00635,21.69413,137.78526,-134.515129,-221.325154,225.894792,366.48308,147.108151,217.444964,319.63471,cluster0,1
1049,-121.079624,99.650377,58.16467,-139.370398,-294.745608,72.935674,217.142059,175.172725,288.149684,141.188803,cluster0,0
1050,-98.976939,83.655371,26.779838,-100.147959,-213.173159,22.271782,127.436169,112.524764,200.889371,49.310998,cluster0,0
1051,-101.522158,94.855009,25.842815,-124.189959,-269.81329,41.254273,160.712959,105.989237,212.711754,114.728836,cluster0,1
1052,53.654883,-25.581884,108.550396,-73.482198,-226.570664,263.488692,379.766631,241.716198,303.533175,471.93502,cluster0,0
1053,-95.217524,85.88764,19.667618,-126.683332,-248.633986,56.711765,150.536009,114.73278,214.095198,131.398539,cluster0,1
1054,123.707494,-128.382212,204.273544,-74.235111,-176.97701,443.488468,569.542723,282.926211,310.59587,693.381439,cluster0,0
1055,-18.968678,-33.220728,58.385828,-136.063389,-325.390559,131.243803,334.865275,111.828107,263.306415,406.918537,cluster0,1
1056,-50.432188,33.251033,63.140478,-111.721333,-240.809082,125.71498,256.564751,166.277737,258.986951,228.597925,cluster0,0
1057,13.420902,-25.231004,83.911099,-58.713931,-105.541566,174.276296,249.069565,110.971442,143.720402,246.198026,cluster1,0
1058,-12.890816,14.040866,2.27321,-22.71033,-46.515307,17.165004,37.563113,11.324667,36.657225,35.585233,cluster1,1
1059,-32.081778,2.238258,100.405979,-70.976066,-107.221611,152.317043,232.20354,83.863219,112.724358,196.510269,cluster1,1
1060,-82.636164,70.888075,15.765457,-77.507129,-164.525737,7.466115,80.100442,71.281795,139.956882,32.110838,cluster1,1
1061,-78.679408,16.044446,183.584282,-153.121159,-235.5467,282.274093,445.034342,181.208034,253.88673,379.073458,cluster0,1
1062,-66.336689,50.757212,41.252735,-116.656468,-249.869169,74.416503,202.905526,105.355853,213.941558,202.531658,cluster0,1
1063,19.636919,-40.670593,123.996663,-93.179615,-177.035101,268.865945,379.08838,191.974703,253.511502,379.04987,cluster0,0
1064,-22.45691,30.096024,55.708114,-65.327491,-153.922032,107.182178,182.612862,106.854585,158.728916,169.465825,cluster1,0
1065,-78.88864,62.435682,47.478827,-104.542334,-224.821957,81.726692,187.89282,167.02352,255.833156,123.077064,cluster0,0
1066,117.313591,-204.253613,41.920571,-103.991691,-264.05564,210.978417,394.373873,155.259558,319.742721,630.788555,cluster0,1
1067,-67.493175,65.690095,44.01379,-153.901877,-352.230021,153.97004,294.434549,213.583372,359.356425,296.498556,cluster0,1
1068,-81.422936,63.880028,28.306459,-84.324224,-171.717382,29.021577,113.7279,103.174046,172.731016,43.120196,cluster1,0
1069,28.057269,-66.923982,97.103276,-83.460376,-117.915704,245.571613,331.339685,153.081976,201.820862,309.365078,cluster0,0
1070,-25.594975,5.85783,71.832597,-64.52079,-104.495752,119.750854,191.961246,72.614086,107.026792,159.76346,cluster1,0
1071,33.535181,-60.091222,152.430732,-66.862447,-104.969761,284.321193,377.188655,143.561394,163.499972,401.706941,cluster0,1
1072,25.053407,-69.71333,179.272926,-103.507023,-143.768748,347.094451,467.825975,173.868156,215.169995,452.686955,cluster0,1
1073,-1.25076,-17.867822,74.042702,-49.217656,-77.815002,142.527063,203.504905,77.772376,104.912993,186.993749,cluster1,0
1074,-25.805206,14.153628,25.961402,-43.249574,-75.506532,54.195789,94.857413,56.508108,89.941548,71.227917,cluster1,1
1075,-84.653839,78.203372,19.988717,-93.30219,-205.696614,19.843838,117.901811,96.475541,176.1521,50.806445,cluster1,1
1076,-88.824166,35.104667,211.609973,-179.466491,-292.134111,323.221558,515.95377,166.266996,247.367682,456.295652,cluster0,1
1077,-284.806761,280.433929,6.500477,-303.241377,-648.961678,2.18892,252.708503,171.173344,428.335506,177.254678,cluster0,1
1078,-94.373577,81.250721,73.392115,-141.888422,-319.53424,119.955792,280.096686,213.392251,329.562497,222.812345,cluster0,0
1079,12.805226,-19.918434,65.995297,-71.345829,-165.418785,181.308356,266.539369,158.461465,225.271191,280.947991,cluster0,1
1080,-131.914836,100.219041,98.448527,-239.107019,-481.960264,215.499608,443.161951,214.974907,391.277605,475.157046,cluster0,1
1081,10.712127,-53.786935,138.466508,-73.598761,-84.638354,253.148161,342.972234,110.528747,130.952812,323.743157,cluster0,0
1082,-6.651506,-12.105823,32.541125,-62.415393,-106.230391,112.598396,172.698613,92.296585,140.981361,142.500912,cluster1,0
1083,-26.51291,8.47371,45.609249,-51.65943,-87.376591,83.373291,138.994193,60.038931,93.795859,106.388692,cluster1,0
1084,-3.025052,-3.634145,12.036855,-32.045963,-66.458791,43.847649,85.194681,43.84941,77.258435,75.575995,cluster1,1
1085,27.676506,-62.890038,75.35256,-83.208951,-131.991504,225.273919,311.939539,156.578166,214.03874,287.707058,cluster0,0
1086,130.191258,-118.835756,188.338609,-72.421158,-192.043565,438.20885,560.693437,300.156591,337.025202,701.928073,cluster0,1
1087,-76.925639,68.624345,13.383231,-82.475441,-188.689994,12.723667,103.948759,74.815926,154.951231,50.004498,cluster1,0
1088,-20.181997,19.34201,14.037388,-34.641234,-69.201706,30.561839,66.618684,32.88617,61.634431,45.333793,cluster1,0
1089,-96.468258,72.700184,45.847589,-115.762486,-222.619117,71.295265,184.146377,137.738986,227.224316,100.39157,cluster0,0
1090,-106.03919,87.267359,38.259927,-122.530955,-251.863511,53.093063,181.613262,141.099357,243.819955,89.129488,cluster0,0
1091,2.677778,-20.904044,39.36362,-32.302723,-40.153391,88.834211,124.411478,45.306319,66.107795,106.68294,cluster1,0
1092,-81.389731,74.749293,98.60524,-147.483948,-338.115386,175.231275,332.394638,262.982186,380.484773,286.553016,cluster0,0
1093,13.895541,-32.760633,131.54155,-99.812571,-194.309182,264.126432,391.45977,182.049227,240.658884,401.00828,cluster0,1
1094,-77.605142,69.421945,16.056599,-77.526581,-166.5082,13.716631,97.665226,85.618459,154.916887,36.060514,cluster1,0
1095,-72.20845,33.922876,144.11474,-134.045688,-238.938798,217.460772,377.199991,183.309241,255.877967,323.356945,cluster0,0
1096,-174.117455,138.845388,49.748994,-162.49213,-334.102519,24.408895,181.15571,188.42744,319.263607,46.413883,cluster0,0
