@relation dr_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A20-N200-T1.0E-4

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute Source_8 numeric
@attribute Source_9 numeric
@attribute Source_10 numeric
@attribute Source_11 numeric
@attribute Source_12 numeric
@attribute Source_13 numeric
@attribute Source_14 numeric
@attribute Source_15 numeric
@attribute Source_16 numeric
@attribute Source_17 numeric
@attribute Source_18 numeric
@attribute Class {0,1}

@data
-0.038059,0.004899,0.045609,-0.002493,-0.062493,0.044431,-0.021994,0.044556,-0.005044,0.000714,-0.031467,-0.02526,0.005727,-0.028838,0.036276,0.006831,-0.036299,-0.028239,0.028441,0
0.044898,-0.01271,0.03424,-0.007224,0.030087,0.052075,-0.000247,0.030458,-0.021685,-0.024141,0.035051,0.025316,0.042525,0.000761,-0.000555,0.055229,-0.040847,-0.045142,-0.040124,1
0.026979,-0.01548,-0.000152,-0.033111,0.007687,-0.006872,0.021449,0.019691,-0.000925,0.007214,-0.003488,-0.005022,0.036406,0.008425,0.015125,0.041075,0.005676,0.000335,-0.046575,1
-0.039849,-0.067538,-0.116798,-0.077269,-0.047515,-0.088847,-0.09502,0.01368,0.02043,-0.021855,0.082255,0.012241,-0.02549,0.041496,0.055836,-0.039916,-0.022359,-0.068533,-0.058696,1
0.031177,-0.011641,0.008331,0.011971,-0.002718,0.029514,0.014484,0.016397,0.010425,-0.017448,-0.010687,0.015604,-0.025658,-0.018566,0.005157,0.009669,-0.025739,-0.014381,-0.02682,1
-0.009318,0.013107,-0.022274,-0.008721,0.033066,-0.005389,-0.00275,-0.011127,0.020011,0.001047,-0.030135,0.0084,-0.019289,-0.003863,-0.005166,-0.012588,0.009405,0.056596,-0.023446,0
0.007887,-0.035295,0.019316,-0.025924,-0.016549,0.026568,-0.002762,-0.02273,-0.019861,0.031158,0.008343,0.010735,0.033423,0.019769,0.01461,0.0377,-0.025102,-0.018645,0.021045,1
0.038494,-0.026852,0.006999,0.012442,0.007796,0.028522,0.002278,0.013926,0.002103,0.023864,0.035774,0.004586,-0.018194,-0.006821,0.008699,0.012555,-0.051497,-0.020754,-0.021635,1
0.022041,-0.015616,0.017966,0.014306,0.023211,-0.020315,0.019435,-0.006229,0.01168,0.014642,-0.009599,-0.009202,0.013298,-0.013181,0.010859,0.018341,-0.000879,-0.021788,-0.018393,1
0.000669,0.025287,-0.024634,0.003045,0.039881,0.013925,-0.000374,-0.015005,0.004995,0.005404,-0.013502,-0.001954,-0.003675,-0.000159,-0.005965,-0.015247,0.007985,0.050542,-0.012736,1
0.008526,0.003342,0.02049,0.018192,-0.01847,0.005989,0.013309,-0.00412,0.011542,-0.002594,-0.010482,0.012716,-0.007758,0.000298,0.021768,0.008249,-0.003897,-0.023377,0.006252,0
0.054263,-0.016501,0.003706,0.005821,0.007885,0.058021,0.021912,0.026723,-0.00619,0.006106,0.005842,0.005325,-0.005572,-0.01402,-0.010391,0.027238,-0.03967,0.011463,-0.036774,1
-0.017582,0.000246,-0.018258,0.010036,0.001779,-0.002761,-0.017495,-0.034687,0.003648,0.017912,-0.007617,-0.001298,0.004042,0.012296,0.000877,-0.020167,0.010941,0.033921,0.011309,0
-0.000951,0.001884,-0.007396,0.052181,-0.011066,-0.022441,-0.014202,-0.028601,0.013484,0.00328,0.005713,-0.01156,-0.016941,-0.008827,-0.019063,-0.017236,0.001855,0.003596,0.016292,0
0.032384,0.008628,-0.001592,0.036398,-0.040311,0.029714,0.017528,0.025133,0.008597,-0.026774,0.008618,0.008631,-0.036574,-0.010017,-0.000163,0.014918,-0.019939,-0.036275,-0.000881,1
-0.033869,0.012464,0.03625,0.005575,0.022979,0.00857,-0.008247,0.044569,0.010781,0.022943,-0.034228,-0.04196,0.030968,-0.044145,0.030827,-0.009185,-0.021551,-0.02631,0.004903,1
-0.005599,0.037299,0.007081,0.00865,0.01364,0.002398,0.001386,-0.014575,-0.000912,-0.001622,0.009506,-0.001241,-0.017182,0.011256,-0.056073,-0.024885,0.010429,0.002583,0.042003,0
0.010478,0.010419,-0.002596,-0.01813,0.006932,-0.001944,0.019738,-0.010863,-0.008386,0.012771,-0.013125,-0.009794,0.034939,0.016089,0.036162,0.025081,0.018141,-0.010903,-0.003403,0
0.018457,-0.001312,0.034256,-0.035512,0.018209,0.023479,0.036871,0.035065,0.008614,-0.037184,-0.007118,0.007201,-0.039687,0.005596,-0.015323,-0.012609,-0.004237,-0.016497,-0.018789,0
-0.037514,-0.088528,-0.016651,-0.008677,-0.015935,-0.094771,0.070148,0.039553,0.029001,0.039251,0.125163,0.054117,-0.017772,-0.072134,0.054474,-0.027989,-0.052891,-0.027043,-0.009169,1
-0.003261,-0.024636,-0.028322,0.004973,0.01098,-0.019555,-0.014699,-0.027653,0.011053,0.019214,-0.015685,-0.013338,-0.008712,-0.006058,-0.007932,-0.016117,0.004277,0.043206,-0.019541,0
0.002447,-0.009288,0.007463,-0.038119,-0.020203,0.046121,0.006356,0.007542,-0.001238,-0.007867,-0.02167,0.030619,-0.009026,0.016781,0.04098,0.012974,-0.010418,0.013,-0.02248,1
0.006021,-0.026221,0.003349,-0.006866,0.008285,-0.024416,0.011374,-0.004266,0.022044,0.026899,-0.012836,0.003892,0.000997,-0.002294,0.023172,0.00833,-0.004581,-0.005878,-0.020289,1
-0.000675,-0.041424,-0.046367,-0.006729,-0.021032,0.019555,-0.022412,0.007936,-0.002392,-0.027071,-0.002047,0.021582,0.028984,0.015663,0.028082,-0.045376,0.004251,-0.051769,-0.026198,1
-0.001072,-0.012699,0.019335,0.009124,-0.011914,-0.017869,0.004742,-0.020485,0.013641,0.015677,-0.007151,0.004513,-0.010932,0.001184,0.032259,0.006792,-0.005605,-0.031766,0.011245,1
0.008851,-0.004829,0.002964,0.017039,-0.003469,-0.019138,0.020534,-0.00496,0.025802,0.004298,-0.027637,0.004645,-0.017731,-0.014749,0.009291,-0.001694,0.003273,-0.017591,-0.002256,0
-0.00623,-0.012988,0.038312,-0.019031,-0.088345,0.032861,0.002808,-0.005042,-0.011803,-0.014241,-0.017951,0.030355,0.025966,0.034995,0.037862,0.043922,0.006406,-0.003596,0.011117,0
-0.016646,-0.026142,0.011694,-0.026816,0.023338,-0.009256,0.002354,-0.023225,0.018293,0.012778,-0.037532,0.020261,-0.006373,-0.000057,0.043915,-0.00668,0.001462,-0.007864,-0.013246,0
0.026956,0.00785,-0.006889,0.013502,0.029647,0.000057,0.015593,0.013481,0.017065,-0.045457,-0.019222,0.005352,-0.034802,-0.031528,0.016332,-0.0083,-0.007044,-0.04923,-0.034585,1
0.028798,-0.019173,0.003789,-0.008912,0.010053,0.000357,0.012131,0.004554,-0.00461,-0.004467,-0.00246,-0.007168,0.019254,-0.004796,0.018381,0.029236,-0.005462,-0.025256,-0.032413,1
0.055394,0.037841,0.057996,0.063294,0.025957,-0.06795,-0.087463,0.091423,-0.21054,0.111108,-0.118941,0.079239,-0.05937,0.060276,-0.00051,-0.0284,0.049777,-0.044086,-0.070928,1
0.018007,-0.006729,-0.008719,0.015231,-0.043415,-0.037738,0.021197,0.006784,0.019932,0.013322,-0.00495,-0.008693,0.005478,0.001163,0.004273,0.020076,0.008746,-0.020279,-0.000999,1
0.025986,-0.014461,-0.004007,0.003062,-0.004064,-0.006408,0.013981,-0.000017,0.007578,0.001741,-0.007828,-0.007517,-0.017182,-0.013266,0.014071,0.014462,-0.012006,-0.024434,-0.016401,0
0.053954,-0.025055,0.049121,0.004672,0.008597,0.032667,0.024402,0.02492,-0.013327,0.040901,0.046597,-0.022276,-0.011511,0.00127,-0.026597,0.008496,-0.027029,-0.005078,-0.034487,1
0.003441,-0.022375,0.013343,0.004506,-0.002007,-0.016292,0.008162,-0.017593,0.012879,0.031812,-0.007947,-0.000498,0.001649,0.002809,0.026844,0.005871,-0.00436,-0.0141,0.000423,0
0.013486,0.01083,0.000159,-0.000174,-0.000108,0.043005,0.023478,0.011071,-0.005036,0.015453,0.002027,0.008442,0.013293,0.016876,0.017775,0.018627,0.000191,0.003201,0.000041,0
-0.017293,-0.014041,-0.027739,0.008024,0.025513,0.043471,-0.023854,-0.008186,-0.012348,-0.066478,-0.017487,0.009091,-0.021265,-0.006791,0.003446,-0.039115,0.021841,-0.007391,-0.03207,1
-0.010455,-0.013738,-0.008811,-0.02736,0.036485,-0.036571,-0.011606,-0.042384,0.003564,0.020543,-0.01711,-0.014753,-0.008313,-0.007557,-0.015194,0.009987,0.004199,0.023896,-0.000968,0
0.001717,0.004865,-0.009256,-0.038808,-0.059262,0.02635,-0.002783,-0.007192,-0.012382,-0.025584,-0.009495,0.010042,-0.043089,0.018597,0.058414,0.01759,-0.009956,-0.029919,0.006219,1
-0.00445,0.001539,0.026511,0.030867,-0.00864,-0.015952,0.009907,-0.018198,0.020841,0.025813,-0.001678,0.009779,-0.001493,0.005983,0.026492,-0.004292,-0.001109,-0.027811,0.023976,0
0.005234,-0.017544,-0.028904,-0.02784,0.026842,0.006504,-0.003977,0.016704,0.016449,-0.011403,0.001288,0.022253,-0.026412,-0.00385,0.029469,-0.02604,-0.018078,-0.034223,-0.037541,1
0.008858,-0.010329,0.015198,-0.020853,-0.057617,0.032784,0.004485,-0.014232,-0.013898,-0.008697,-0.010977,0.01114,-0.027823,0.009355,0.017091,0.02204,-0.016546,-0.02602,0.024916,0
0.006064,0.005637,-0.019038,0.056835,-0.008111,-0.006379,-0.011545,-0.027337,-0.000968,-0.021548,-0.01071,-0.020897,0.004556,-0.008567,-0.014826,-0.030655,0.02348,0.003012,0.001638,0
-0.018447,-0.007627,0.042011,0.034105,0.03428,0.001465,-0.025218,-0.05587,-0.001115,0.023507,0.007861,0.002009,0.005347,0.002442,0.007052,-0.006423,-0.008445,0.01101,0.021915,1
-0.000797,-0.012942,0.009676,0.012422,0.009658,0.004579,0.011948,-0.005217,0.01794,0.026087,-0.014897,0.019741,0.026024,0.007749,0.014988,-0.009638,0.002122,-0.001703,-0.001267,0
0.01104,0.006481,-0.011029,-0.03317,0.014706,0.002915,0.013526,0.003343,0.001682,-0.009867,-0.015205,0.004055,-0.001855,0.003971,0.040033,0.016627,0.002471,-0.017109,-0.025079,1
0.015234,-0.000572,-0.003806,-0.008797,-0.025898,-0.006575,0.021844,-0.006773,0.001598,-0.010495,-0.033178,-0.005949,0.000803,-0.002864,0.019079,0.023518,0.014377,-0.014395,-0.004821,0
-0.008773,-0.015996,-0.005696,-0.020542,0.022059,0.003755,0.01104,-0.007239,0.027612,0.036993,-0.025222,0.035246,0.00315,0.001432,0.008893,-0.003248,-0.01607,0.010868,0.004882,1
-0.037457,0.029079,-0.002266,-0.017417,-0.014817,0.002508,0.002209,0.057008,0.018255,0.003877,-0.062107,-0.040675,0.008571,-0.042188,0.030813,-0.012102,-0.003824,-0.008254,0.003216,0
0.001076,-0.018897,0.021802,0.016765,-0.001096,-0.006115,0.008725,-0.013826,0.0165,0.021818,0.004729,0.018505,0.005949,-0.000822,-0.016345,-0.00442,-0.018755,-0.041519,0.037499,1
0.034818,-0.034271,0.035719,0.034722,-0.033266,0.049918,0.002773,0.023012,0.004608,0.023791,0.03662,0.029703,0.009148,0.004066,-0.016348,0.023037,-0.052955,-0.008108,-0.005619,1
-0.043708,0.051869,-0.032195,-0.040263,0.011159,0.031196,0.009122,0.082149,0.033376,0.025168,-0.055329,-0.006513,0.013806,-0.030366,0.015387,-0.023448,-0.021503,0.027298,0.008419,0
0.015399,-0.018509,0.002175,-0.016889,0.016917,0.016434,-0.000965,0.021861,0.013232,0.007681,0.024386,0.023788,-0.008688,0.006529,0.029363,0.007832,-0.035257,-0.019041,-0.034078,1
-0.038335,0.011766,0.051242,-0.027162,-0.053276,0.045801,-0.01157,0.041189,-0.021864,0.000549,-0.046232,-0.035095,0.052561,-0.014496,0.047414,0.0339,-0.010056,-0.008405,0.01683,1
-0.003916,0.040147,0.003472,-0.012364,0.088424,-0.027675,-0.015271,-0.028583,-0.016254,-0.024832,0.017828,-0.023657,0.028408,0.008805,0.041744,0.016745,0.021662,-0.020194,-0.025882,1
-0.003492,-0.028758,0.02729,-0.001248,0.029212,0.004229,0.006999,-0.024272,0.009959,0.026134,-0.026297,0.012145,0.014465,-0.00076,0.029621,-0.003192,-0.001589,-0.003755,-0.00901,0
0.01523,-0.063719,-0.067534,-0.034369,-0.051914,0.001716,-0.033143,0.041404,-0.036991,-0.037943,0.030297,-0.008781,0.050936,0.062002,0.020856,-0.045843,0.015005,-0.074799,-0.037247,1
0.026169,0.005779,0.014379,0.008334,0.001857,0.008434,0.021986,0.007121,-0.00418,0.028629,0.022683,-0.014075,0.019219,0.016761,0.016996,0.013581,-0.001438,-0.010935,-0.006027,0
0.018536,-0.012065,0.027862,0.004187,-0.064475,0.016191,0.025679,0.014463,0.006912,-0.014884,-0.030533,0.018939,0.018853,0.005738,0.001,0.043294,0.006531,0.011192,-0.011047,1
-0.0116,-0.011699,-0.014156,0.027323,-0.025235,0.037325,-0.038951,-0.023484,-0.024645,-0.025733,0.014204,0.012972,0.046159,0.025841,-0.019636,-0.037218,0.012824,-0.012744,0.016907,1
0.045964,-0.00852,0.004095,0.009919,-0.00161,0.010918,0.014887,0.017985,0.000228,-0.016481,0.018194,-0.001949,-0.022297,-0.022529,0.008454,0.017712,-0.034452,-0.035929,-0.028999,1
0.002547,0.011843,0.00772,-0.006521,-0.036199,0.032279,0.014222,-0.007094,-0.000266,0.009652,-0.011705,0.016156,-0.011508,0.018822,0.029253,0.00837,-0.005908,-0.001011,0.022882,0
-0.018079,-0.055044,0.037135,-0.000125,-0.08479,-0.055676,-0.010931,0.055876,0.042705,0.023264,0.005752,0.050374,-0.039463,0.046111,-0.004584,0.007076,-0.01336,-0.013374,-0.012771,1
0.001911,-0.005304,-0.016214,-0.020654,0.058956,-0.048426,-0.00329,0.033236,0.030758,0.033045,0.059463,0.024717,0.063119,0.024671,0.027136,0.014904,-0.016048,-0.047478,-0.035552,1
-0.04545,-0.064318,-0.010639,-0.062274,-0.127927,0.010931,-0.034656,0.053878,0.013322,0.071184,-0.026205,-0.027723,-0.018407,-0.011734,0.029833,0.018054,-0.061583,0.031597,0.0121,1
-0.023129,0.016403,-0.018223,-0.009201,0.008531,0.002043,-0.013114,0.023236,0.01144,-0.015564,0.009907,0.034731,0.059727,0.034972,-0.027417,-0.009854,0.034009,0.02634,-0.023406,1
0.00892,-0.036732,-0.014831,-0.011651,-0.022395,-0.021753,0.009438,-0.000973,0.025507,0.043611,-0.008129,0.004148,-0.020093,-0.000732,0.011508,0.006234,-0.018307,0.006505,-0.01025,0
0.01397,-0.004495,0.001467,-0.006468,-0.025529,0.004733,0.016559,-0.015534,-0.004352,-0.013415,-0.034655,-0.006174,-0.008637,-0.004666,0.025551,0.018208,0.00927,-0.019042,-0.000209,0
0.011015,-0.01343,-0.003801,-0.052227,-0.017962,0.024011,0.004694,-0.023167,-0.041633,0.029665,0.002081,-0.020506,0.054209,0.041178,0.055828,0.043559,0.011814,-0.001456,-0.002956,0
-0.006323,0.053833,-0.01169,0.04033,0.013443,-0.001824,-0.001687,-0.020182,0.012971,-0.00884,0.004513,0.00862,-0.008246,-0.001854,-0.027622,-0.016617,0.005654,0.002303,0.040465,0
0.003637,-0.040707,0.029583,-0.002359,-0.031096,-0.008122,0.007505,0.018874,0.020332,0.010361,0.010324,0.030598,0.036419,0.015151,0.00112,0.037083,-0.013969,-0.013034,-0.013241,1
0.019246,0.009846,0.003236,-0.004389,0.030456,0.0163,0.006775,0.001151,-0.00579,0.00135,0.017383,-0.000548,0.003644,0.006032,0.038009,0.006458,-0.0123,-0.036982,-0.014312,1
0.02569,-0.040039,-0.028075,0.046378,-0.032958,0.022373,-0.002687,0.004206,-0.015777,0.014627,0.017046,-0.013492,0.063546,0.017369,-0.017497,-0.050665,0.018317,-0.041133,-0.00421,0
0.012311,-0.017419,-0.007372,-0.008476,0.019552,-0.024715,0.017929,-0.003083,0.023108,0.007884,-0.029192,-0.001547,-0.016467,-0.017056,0.01959,0.003112,0.000035,-0.010095,-0.027485,1
-0.019008,0.00258,-0.011049,0.007009,0.033304,-0.002749,-0.022437,-0.017281,0.032045,0.007193,0.001283,0.031094,-0.044187,-0.010048,-0.00867,-0.025572,-0.028289,0.024686,0.001261,0
0.027938,0.015532,-0.029149,0.004586,-0.00977,0.010406,0.024691,0.016577,0.010838,0.004941,-0.005037,0.003571,-0.00605,-0.003347,-0.001369,0.007607,-0.008296,-0.010063,-0.001349,0
0.024677,-0.026319,0.084332,-0.047795,0.014399,0.00278,0.048114,0.042403,0.010033,-0.004555,0.008076,0.00777,-0.03116,0.001582,-0.092708,-0.003065,-0.006348,-0.01941,-0.007104,1
-0.011601,-0.026159,-0.042989,0.01105,-0.040449,-0.044778,-0.024338,-0.011213,0.02226,0.083345,0.059826,-0.015443,-0.011062,0.037414,-0.02305,-0.024683,-0.01996,0.036452,0.028088,1
-0.007543,-0.004446,-0.013364,0.005137,0.024316,-0.00043,-0.013309,-0.029422,0.000362,0.01335,-0.00936,-0.001539,0.021421,0.004598,-0.009573,-0.006505,0.007909,0.03586,-0.003348,1
0.005397,0.019736,0.012041,-0.018453,-0.027471,0.002574,0.005471,0.003795,-0.009969,-0.005151,0.022137,0.002422,0.019449,0.033686,0.056945,0.032025,0.005723,-0.035781,-0.001468,1
0.002112,-0.017622,0.024196,0.025704,0.028161,0.014276,0.003103,-0.011272,0.012952,0.022973,-0.001397,0.017255,0.015801,0.002773,0.025397,-0.019131,-0.00973,-0.018386,-0.004683,0
-0.00456,0.003098,0.014664,0.014783,0.031861,-0.009803,-0.012357,-0.0426,0.002335,-0.018724,-0.023295,-0.008033,-0.024498,-0.020297,0.002704,0.001732,0.002632,0.009666,-0.004327,0
-0.002216,-0.008846,0.024669,-0.009622,-0.005269,0.032301,0.004441,0.022809,-0.001541,-0.022296,0.015933,0.029399,0.017416,0.019854,0.042382,0.031378,-0.000615,-0.030635,-0.028072,1
0.008709,-0.069228,-0.022126,-0.014622,-0.016574,-0.023834,-0.001239,0.010378,0.04339,0.064967,0.004805,0.020262,-0.036506,-0.007605,-0.002249,-0.004435,-0.047895,0.017086,-0.024247,0
-0.004287,0.016814,-0.002426,0.06285,-0.015321,-0.013613,-0.014339,-0.033717,0.003912,-0.011949,0.001554,-0.012754,-0.001745,-0.001809,-0.013778,-0.027118,0.017804,-0.008081,0.026443,0
0.030632,0.018559,0.016965,0.031977,-0.019234,-0.002649,0.01868,0.022202,0.010714,-0.027138,0.014604,0.004924,-0.002004,-0.005972,0.00872,0.023406,-0.006393,-0.048475,-0.010477,1
0.025488,-0.035827,-0.033432,0.037513,-0.041931,0.015228,0.005514,0.008314,-0.011787,0.00632,0.019525,-0.015378,0.052299,0.019362,-0.027114,-0.042543,0.011933,-0.045431,0.014259,1
-0.02148,0.053371,-0.040098,-0.049864,0.016826,0.015316,0.012364,0.092979,0.007045,0.038519,-0.012507,-0.040646,0.058662,-0.016847,-0.012101,-0.012468,-0.00734,-0.00157,0.003735,1
0.024663,0.019426,0.003148,0.041001,0.004066,-0.027304,0.028839,0.004203,0.025142,-0.005806,-0.010699,-0.008081,-0.016596,-0.021048,0.002104,0.001857,0.004913,-0.037575,0.000314,0
-0.006159,0.03955,-0.035777,0.024868,-0.002164,0.000678,-0.007293,-0.010848,0.016575,0.012961,0.016259,0.015341,-0.008849,0.006062,-0.035562,-0.016573,-0.008586,0.017617,0.039567,0
0.004403,-0.029546,-0.021584,0.002167,0.017394,0.005828,0.012529,0.020306,-0.005321,0.012396,0.041632,-0.026182,-0.024973,0.005497,0.029461,0.051407,0.006146,-0.057832,-0.023579,1
0.018224,-0.043477,-0.082045,0.057921,-0.07206,0.016874,-0.038794,-0.028354,-0.042878,-0.030092,0.007012,-0.03819,0.074907,0.014848,-0.041855,-0.051761,0.036438,-0.02684,0.010805,0
0.010051,-0.001391,0.003249,-0.039485,-0.007119,0.01982,0.00086,0.005287,-0.004784,-0.016878,0.015559,0.012008,-0.041187,0.00828,0.026899,0.007284,-0.026848,-0.046676,-0.000387,0
-0.013429,0.012916,0.008649,-0.029389,-0.008293,0.020465,-0.003186,0.04911,-0.015058,-0.005327,-0.046773,-0.062364,0.021304,-0.047813,0.028299,0.021348,-0.017693,-0.026644,-0.005922,0
0.028934,-0.023599,0.014841,-0.025931,-0.046196,0.055652,0.006989,-0.008957,-0.035788,0.003478,-0.005079,-0.007065,0.007924,0.017236,0.030494,0.042031,-0.013988,0.002005,-0.008812,0
-0.022952,-0.020884,0.010512,-0.036802,0.02912,0.017412,-0.033043,-0.058857,-0.017217,-0.020517,-0.023131,0.022608,-0.007082,-0.009009,-0.018844,0.017482,-0.021334,-0.009132,0.032012,0
-0.004871,-0.003258,-0.011116,-0.018882,0.041454,0.020411,0.019138,-0.000708,0.022069,0.022572,-0.039935,0.030798,0.015014,0.00248,0.018527,-0.017006,0.002489,0.024323,-0.015115,0
-0.019048,0.117011,0.003994,-0.089832,0.033114,0.008448,0.060074,0.052628,0.006946,0.00599,0.046876,-0.000663,-0.073669,0.05922,-0.106636,-0.044402,0.032477,0.03422,0.070221,1
0.033254,0.013565,-0.019662,-0.018891,-0.087888,-0.015627,0.032719,0.02295,-0.004298,-0.028669,-0.011559,-0.021396,-0.014795,0.008453,0.00127,0.045445,0.018999,-0.021677,-0.003921,1
0.001862,-0.009484,0.029578,-0.035411,0.009828,-0.016267,0.021525,0.031186,0.011843,0.011741,-0.009046,-0.002828,-0.026953,0.03829,0.005347,-0.017075,0.017581,-0.002834,-0.02214,0
-0.001,-0.002856,0.003779,0.036099,0.007722,-0.018173,0.044354,-0.002803,-0.009234,0.023165,-0.005483,0.012562,-0.000224,-0.043115,0.011758,0.007132,0.021661,-0.024912,0.003641,1
0.03392,-0.007137,-0.001079,0.017309,-0.047933,-0.002736,0.01812,0.008367,0.004705,0.000022,0.005289,-0.00579,-0.014918,-0.008334,-0.010934,0.027768,-0.016025,-0.031341,0.007291,1
0.008085,-0.008697,0.014323,0.007401,0.029556,-0.002322,0.014618,-0.008436,0.01511,0.032668,-0.005738,0.005354,0.008723,0.00073,0.024521,0.000916,-0.006792,-0.004921,-0.008658,0
0.0387,-0.05838,-0.013364,-0.020754,-0.037259,0.029637,0.005615,0.01962,0.004922,0.021394,0.000007,0.007869,-0.030691,-0.009737,-0.003112,0.026421,-0.047677,0.017511,-0.039137,1
-0.025314,-0.013221,0.021659,0.00555,0.023335,-0.015215,-0.021045,-0.058238,0.00438,0.014949,-0.022187,-0.000395,-0.006266,-0.00154,0.013253,-0.00252,0.004766,0.025551,0.011298,0
0.006623,0.045936,-0.026806,0.008506,0.001847,0.008249,0.035792,0.024185,0.028702,0.007417,-0.021207,0.020332,0.007125,0.011761,0.014931,-0.012521,0.018168,0.014753,-0.001059,0
0.008467,-0.015765,-0.057511,-0.011509,0.017824,-0.070465,-0.038173,-0.010182,-0.025931,-0.000486,0.077488,-0.060796,0.065079,0.035321,0.021759,-0.005519,0.028311,-0.053538,-0.036319,1
0.015761,-0.017887,-0.003252,-0.005478,-0.02693,0.013056,0.013095,-0.00284,0.006824,0.011871,-0.018838,0.004926,-0.018114,-0.001272,0.01777,0.010771,-0.01169,0.001324,-0.006753,0
-0.116618,-0.100637,-0.071309,0.069504,-0.00085,0.126162,0.175269,0.051791,-0.085662,0.010114,0.102269,0.041388,-0.079869,-0.156415,0.019996,0.089613,0.08692,-0.03892,0.036399,1
0.011367,0.045828,-0.01631,0.044489,0.000872,-0.005282,0.022714,0.018788,0.025616,0.001923,-0.018189,0.014267,-0.00341,0.004066,0.003743,-0.022418,0.020767,-0.022897,0.006719,0
-0.06766,0.026477,-0.002608,-0.021948,0.011617,-0.002657,-0.043983,0.02717,-0.018621,0.00261,-0.001866,-0.06354,0.044573,-0.012991,0.050144,-0.006376,0.010417,-0.007001,0.001751,1
-0.030169,0.030452,-0.004811,-0.031542,0.015355,0.003949,0.009307,0.066321,0.017504,-0.001176,-0.064764,-0.034675,0.027375,-0.04922,0.007618,0.002728,-0.007875,-0.009124,-0.002762,1
-0.05061,0.053207,0.001217,0.00269,-0.008467,0.010865,-0.026281,0.034755,0.011109,-0.021413,-0.049329,-0.043224,-0.021921,-0.048103,0.01151,-0.019515,-0.010072,0.01838,0.015738,1
-0.004775,-0.014218,-0.050667,-0.045952,0.037225,0.024394,0.006607,0.013241,0.023181,0.020735,-0.023783,0.047689,0.014426,0.003617,-0.003279,-0.017723,-0.019241,0.00879,-0.01018,0
0.004899,-0.041088,-0.001915,-0.013696,-0.044245,-0.013459,0.012366,-0.003916,0.020126,0.031544,-0.009118,0.001609,-0.029784,0.006486,0.008207,0.002398,-0.016794,0.003035,0.006151,0
-0.016287,-0.009235,0.01851,-0.031583,0.03893,-0.021537,0.031551,-0.004625,0.00018,-0.02954,-0.027721,0.026811,-0.034445,-0.036749,-0.041713,-0.021366,-0.000207,0.040977,0.0019,0
0.020226,-0.003687,-0.003318,-0.017413,0.043901,-0.097475,0.024542,0.020822,0.011759,0.084216,0.085945,-0.017818,0.10698,0.022592,0.05044,0.023214,0.003496,-0.014075,-0.047587,1
-0.007717,-0.007032,-0.025727,0.00643,0.013475,-0.046836,-0.005502,-0.029228,0.024733,0.00828,-0.02811,-0.014552,-0.026602,-0.017108,-0.010879,-0.011142,0.013135,0.032971,-0.012384,0
-0.043633,-0.005699,0.005687,-0.007169,-0.000659,0.023738,-0.019021,0.061409,0.024516,0.013823,-0.045061,-0.018135,0.009219,-0.04164,0.02924,-0.039696,-0.029167,-0.01016,-0.009977,1
0.002672,-0.016164,-0.015865,-0.029879,-0.027438,-0.002042,0.017639,-0.009022,-0.007357,-0.007066,-0.043029,-0.007602,0.005912,0.007946,-0.001719,-0.010572,0.034691,-0.01855,-0.000088,0
-0.003691,-0.011559,0.023219,0.008736,0.023039,-0.003613,0.011676,-0.020344,0.01562,0.020257,-0.02353,0.012197,0.008941,-0.001422,0.027428,-0.003222,0.00216,-0.011933,0.001102,0
0.002165,-0.017337,0.046802,0.039305,0.038701,-0.005701,-0.007221,-0.012765,0.005853,0.027694,0.008461,0.020993,0.002522,0.000807,0.028522,-0.013716,-0.019749,-0.043742,0.001953,1
0.026816,-0.015515,-0.016317,-0.008727,-0.007872,-0.033142,0.010837,0.010327,0.009803,0.016702,0.017874,-0.009002,-0.007255,-0.006459,-0.000225,0.024709,-0.016518,-0.040871,-0.011445,0
0.006835,-0.023475,0.015591,-0.003157,0.007709,-0.006383,0.009201,-0.017991,0.007626,0.027465,-0.012566,0.000036,0.002869,0.00003,0.027591,0.011563,-0.006954,-0.009936,-0.005721,0
